,day,krs_P0,krs_P1,krs_P2,krs_P3
2104,5.0,-0.0,-0.0,-0.0,-0.0
2105,6.0,-0.0,-0.0,-0.0,-0.0
2106,7.0,-0.0,-0.0,-0.0,-0.0
2107,8.0,-0.0,-0.0,-0.0,-0.0
2108,9.0,-0.0,-0.0,-0.0,-0.0
2109,10.0,-0.0,-0.0,-0.0,-0.0
2110,11.0,-0.0,-0.0,-0.0,-0.0
2111,12.0,-0.0,-0.0,-0.0,-0.0
2112,13.0,-0.0,-0.0,-0.0,-0.0
2113,14.0,-0.0,-0.0,-0.0,-0.0
2114,15.0,-0.0,-0.0,-0.0,-0.0
2115,16.0,-0.0,-0.0,-0.0,-0.0
2116,17.0,-0.0,-0.0,-0.0,-0.0
2117,18.0,-0.0,-0.0,-0.0,-0.0
2118,19.0,-0.0,-0.0,-0.0,-0.0
2119,20.0,-0.0,-0.0,-0.0,-0.0
2120,21.0,-0.0,-0.0,-0.0,-0.0
2121,22.0,-0.0,-0.0,-0.0,-0.0
2122,23.0,-0.0,-0.0,-0.0,-0.0
2123,24.0,-0.0,-0.0,-0.0,-0.0
2124,25.0,-0.0,-0.0,-0.0,-0.0
2125,26.0,-0.0,-0.0,-0.0,-0.0
2126,27.0,-0.0,-0.0,-0.0,-0.0
2127,28.0,-0.0,-0.0,-0.0,-0.0
2128,1.0,-0.0,-0.0,-0.0,-0.0
2129,2.0,-0.0,-0.0,-0.0,-0.0
2130,3.0,-0.0,-0.0,-0.0,-0.0
2131,4.0,-0.0,-0.0,-0.0,-0.0
2132,5.0,-0.0,-0.0,-0.0,-0.0
2133,6.0,-0.0,-0.0,-0.0,-0.0
2134,7.0,-0.0,-0.0,-0.0,-0.0
2135,8.0,-0.0,-0.0,-0.0,-0.0
2136,9.0,-0.0,-0.0,-0.0,-0.0
2137,10.0,-0.0,-0.0,-0.0,-0.0
2138,11.0,-0.0,-0.0,-0.0,-0.0
2139,12.0,-0.0,-0.0,-0.0,-0.0
2140,13.0,-0.0,-0.0,-0.0,-0.0
2141,14.0,-0.0,-0.0,-0.0,-0.0
2142,15.0,-0.0,-0.0,-0.0,-0.0
2143,16.0,-0.0,-0.0,-0.0,-0.0
2144,17.0,-0.0,-0.0,-0.0,-0.0
2145,18.0,-0.0,-0.0,-0.0,-0.0
2146,19.0,-0.0,-0.0,-0.0,-0.0
2147,20.0,-0.0,-0.0,-0.0,-0.0
2148,21.0,-0.0,-0.0,-0.0,-0.0
2149,22.0,-0.0,-0.0,-0.0,-0.0
2150,23.0,-0.0,-0.0,-0.0,-0.0
2151,24.0,-0.0,-0.0,-0.0,-0.0
2152,25.0,-0.0,-0.0,-0.0,-0.0
2153,26.0,-0.0,-0.0,-0.0,-0.0
2154,27.0,-0.0,-0.0,-0.0,-0.0
2155,28.0,-0.0,-0.0,-0.0,-0.0
2156,1.0,-0.0,-0.0,-0.0,-0.0
2157,2.0,-0.0,-0.0,-0.0,-0.0
2158,3.0,-0.0,-0.0,-0.0,-0.0
2159,4.0,-0.0,-0.0,-0.0,-0.0
2160,5.0,-0.0,-0.0,-0.0,-0.0
2161,6.0,-0.0,-0.0,-0.0,-0.0
2162,7.0,-0.0,-0.0,-0.0,-0.0
2163,8.0,-0.0,-0.0,-0.0,-0.0
2164,9.0,-0.0,-0.0,-0.0,-0.0
2165,10.0,-0.0,-0.0,-0.0,-0.0
2166,11.0,-0.0,-0.0,-0.0,-0.0
2167,12.0,-0.0,-0.0,-0.0,-0.0
2168,13.0,-0.0,-0.0,-0.0,-0.0
2169,14.0,-0.0,-0.0,-0.0,-0.0
2170,15.0,-0.0,-0.0,-0.0,-0.0
2171,16.0,-0.0,-0.0,-0.0,-0.0
2172,17.0,-0.0,-0.0,-0.0,-0.0
2173,18.0,-0.0,-0.0,-0.0,-0.0
2174,19.0,-0.0,-0.0,-0.0,-0.0
2175,20.0,-0.0,-0.0,-0.0,-0.0
2176,21.0,-0.0,-0.0,-0.0,-0.0
2177,22.0,-0.0,-0.0,-0.0,-0.0
2178,23.0,-0.0,-0.0,-0.0,-0.0
2179,24.0,-0.0,-0.0,-0.0,-0.0
2180,25.0,-0.0,-0.0,-0.0,-0.0
2181,26.0,-0.0,-0.0,-0.0,-0.0
2182,27.0,-0.0,-0.0,-0.0,-0.0
2183,28.0,-0.0,-0.0,-0.0,-0.0
2184,1.0,-0.0,-0.0,-0.0,-0.0
2185,2.0,-0.0,-0.0,-0.0,-0.0
2186,3.0,-0.0,-0.0,-0.0,-0.0
2187,4.0,-0.0,-0.0,-0.0,-0.0
2188,5.0,-0.0,-0.0,-0.0,-0.0
2189,6.0,-0.0,-0.0,-0.0,-0.0
2190,7.0,-0.0,-0.0,-0.0,-0.0
2191,8.0,-0.0,-0.0,-0.0,-0.0
2192,9.0,-0.0,-0.0,-0.0,-0.0
2193,10.0,-0.0,-0.0,-0.0,-0.0
2194,11.0,-0.0,-0.0,-0.0,-0.0
2195,12.0,-0.0,-0.0,-0.0,-0.0
2196,13.0,-0.0,-0.0,-0.0,-0.0
2197,14.0,-0.0,-0.0,-0.0,-0.0
2198,15.0,-0.0,-0.0,-0.0,-0.0
2199,16.0,-0.0,-0.0,-0.0,-0.0
2200,17.0,-0.0,-0.0,-0.0,-0.0
2201,18.0,-0.0,-0.0,-0.0,-0.0
2202,19.0,-0.0,-0.0,-0.0,-0.0
2203,20.0,-0.0,-0.0,-0.0,-0.0
2204,21.0,-0.0,-0.0,-0.0,-0.0
2205,22.0,-0.0,-0.0,-0.0,-0.0
2206,23.0,-0.0,-0.0,-0.0,-0.0
2207,24.0,-0.0,-0.0,-0.0,-0.0
2208,25.0,-0.0,-0.0,-0.0,-0.0
2209,26.0,-0.0,-0.0,-0.0,-0.0
2210,27.0,-0.0,-0.0,-0.0,-0.0
2211,28.0,-0.0,-0.0,-0.0,-0.0
2212,1.0,-0.0,-0.0,-0.0,-0.0
2213,2.0,-0.0,-0.0,-0.0,-0.0
2214,3.0,-0.0,-0.0,-0.0,-0.0
2215,4.0,-0.0,-0.0,-0.0,-0.0
2216,5.0,-0.0,-0.0,-0.0,-0.0
2217,6.0,-0.0,-0.0,-0.0,-0.0
2218,7.0,-0.0,-0.0,-0.0,-0.0
2219,8.0,-0.0,-0.0,-0.0,-0.0
2220,9.0,-0.0,-0.0,-0.0,-0.0
2221,10.0,-0.0,-0.0,-0.0,-0.0
2222,11.0,-0.0,-0.0,-0.0,-0.0
2223,12.0,-0.0,-0.0,-0.0,-0.0
2224,13.0,-0.0,-0.0,-0.0,-0.0
2225,14.0,-0.0,-0.0,-0.0,-0.0
2226,15.0,-0.0,-0.0,-0.0,-0.0
2227,16.0,-0.0,-0.0,-0.0,-0.0
2228,17.0,-0.0,-0.0,-0.0,-0.0
2229,18.0,-0.0,-0.0,-0.0,-0.0
2230,19.0,-0.0,-0.0,-0.0,-0.0
2231,20.0,-0.0,-0.0,-0.0,-0.0
2232,21.0,-0.0,-0.0,-0.0,-0.0
2233,22.0,-0.0,-0.0,-0.0,-0.0
2234,23.0,-0.0,-0.0,-0.0,-0.0
2235,24.0,-0.0,-0.0,-0.0,-0.0
2236,25.0,-0.0,-0.0,-0.0,-0.0
2237,26.0,-0.0,-0.0,-0.0,-0.0
2238,27.0,-0.0,-0.0,-0.0,-0.0
2239,28.0,-0.0,-0.0,-0.0,-0.0
2240,1.0,-0.0,-0.0,-0.0,-0.0
2241,2.0,-0.0,-0.0,-0.0,-0.0
2242,3.0,-0.0,-0.0,-0.0,-0.0
2243,4.0,-0.0,-0.0,-0.0,-0.0
2244,5.0,-0.0,-0.0,-0.0,-0.0
2245,6.0,-0.0,-0.0,-0.0,-0.0
2246,7.0,-0.0,-0.0,-0.0,-0.0
2247,8.0,-0.0,-0.0,-0.0,-0.0
2248,9.0,-0.0,-0.0,-0.0,-0.0
2249,10.0,-0.0,-0.0,-0.0,-0.0
2250,11.0,-0.0,-0.0,-0.0,-0.0
2251,12.0,-0.0,-0.0,-0.0,-0.0
2252,13.0,-0.0,-0.0,-0.0,-0.0
2253,14.0,-0.0,-0.0,-0.0,-0.0
2254,15.0,-0.0,-0.0,-0.0,-0.0
2255,16.0,-0.0,-0.0,-0.0,-0.0
2256,17.0,-0.0,-0.0,-0.0,-0.0
2257,18.0,-0.0,-0.0,-0.0,-0.0
2258,19.0,-0.0,-0.0,-0.0,-0.0
2259,20.0,-0.0,-0.0,-0.0,-0.0
2260,21.0,-0.0,-0.0,-0.0,-0.0
2261,22.0,-0.0,-0.0,-0.0,-0.0
2262,23.0,-0.0,-0.0,-0.0,-0.0
2263,24.0,-0.0,-0.0,-0.0,-0.0
2264,25.0,-0.0,-0.0,-0.0,-0.0
2265,26.0,-0.0,-0.0,-0.0,-0.0
2266,27.0,-0.0,-0.0,-0.0,-0.0
2267,28.0,-0.0,-0.0,-0.0,-0.0
2268,1.0,-0.0,-0.0,-0.0,-0.0
2269,2.0,-0.0,-0.0,-0.0,-0.0
2270,3.0,-0.0,-0.0,-0.0,-0.0
2271,4.0,-0.0,-0.0,-0.0,-0.0
2272,5.0,-0.0,-0.0,-0.0,-0.0
2273,6.0,-0.0,-0.0,-0.0,-0.0
2274,7.0,-0.0,-0.0,-0.0,-0.0
2275,8.0,-0.0,-0.0,-0.0,-0.0
2276,9.0,-0.0,-0.0,-0.0,-0.0
2277,10.0,-0.0,-0.0,-0.0,-0.0
2278,11.0,-0.0,-0.0,-0.0,-0.0
2279,12.0,-0.0,-0.0,-0.0,-0.0
2280,13.0,-0.0,-0.0,-0.0,-0.0
2281,14.0,-0.0,-0.0,-0.0,-0.0
2282,15.0,-0.0,-0.0,-0.0,-0.0
2283,16.0,-0.0,-0.0,-0.0,-0.0
2284,17.0,-0.0,-0.0,-0.0,-0.0
2285,18.0,-0.0,-0.0,-0.0,-0.0
2286,19.0,-0.0,-0.0,-0.0,-0.0
2287,20.0,-0.0,-0.0,-0.0,-0.0
2288,21.0,-0.0,-0.0,-0.0,-0.0
2289,22.0,-0.0,-0.0,-0.0,-0.0
2290,23.0,-0.0,-0.0,-0.0,-0.0
2291,24.0,-0.0,-0.0,-0.0,-0.0
2292,25.0,-0.0,-0.0,-0.0,-0.0
2293,26.0,-0.0,-0.0,-0.0,-0.0
2294,27.0,-0.0,-0.0,-0.0,-0.0
2295,28.0,-0.0,-0.0,-0.0,-0.0
2296,1.0,-0.0,-0.0,-0.0,-0.0
2297,2.0,-0.0,-0.0,-0.0,-0.0
2298,3.0,-0.0,-0.0,-0.0,-0.0
2299,4.0,-0.0,-0.0,-0.0,-0.0
2300,5.0,-0.0,-0.0,-0.0,-0.0
2301,6.0,-0.0,-0.0,-0.0,-0.0
2302,7.0,-0.0,-0.0,-0.0,-0.0
2303,8.0,-0.0,-0.0,-0.0,-0.0
2304,9.0,-0.0,-0.0,-0.0,-0.0
2305,10.0,-0.0,-0.0,-0.0,-0.0
2306,11.0,-0.0,-0.0,-0.0,-0.0
2307,12.0,-0.0,-0.0,-0.0,-0.0
2308,13.0,-0.0,-0.0,-0.0,-0.0
2309,14.0,-0.0,-0.0,-0.0,-0.0
2310,15.0,-0.0,-0.0,-0.0,-0.0
2311,16.0,-0.0,-0.0,-0.0,-0.0
2312,17.0,-0.0,-0.0,-0.0,-0.0
2313,18.0,-0.0,-0.0,-0.0,-0.0
2314,19.0,-0.0,-0.0,-0.0,-0.0
2315,20.0,-0.0,-0.0,-0.0,-0.0
2316,21.0,-0.0,-0.0,-0.0,-0.0
2317,22.0,-0.0,-0.0,-0.0,-0.0
2318,23.0,-0.0,-0.0,-0.0,-0.0
2319,24.0,-0.0,-0.0,-0.0,-0.0
2320,25.0,-0.0,-0.0,-0.0,-0.0
2321,26.0,-0.0,-0.0,-0.0,-0.0
2322,27.0,-0.0,-0.0,-0.0,-0.0
2323,28.0,-0.0,-0.0,-0.0,-0.0
2324,1.0,-0.0,-0.0,-0.0,-0.0
2325,2.0,-0.0,-0.0,-0.0,-0.0
2326,3.0,-0.0,-0.0,-0.0,-0.0
2327,4.0,-0.0,-0.0,-0.0,-0.0
2328,5.0,-0.0,-0.0,-0.0,-0.0
2329,6.0,-0.0,-0.0,-0.0,-0.0
2330,7.0,-0.0,-0.0,-0.0,-0.0
2331,8.0,-0.0,-0.0,-0.0,-0.0
2332,9.0,-0.0,-0.0,-0.0,-0.0
2333,10.0,-0.0,-0.0,-0.0,-0.0
2334,11.0,-0.0,-0.0,-0.0,-0.0
2335,12.0,-0.0,-0.0,-0.0,-0.0
2336,13.0,-0.0,-0.0,-0.0,-0.0
2337,14.0,-0.0,-0.0,-0.0,-0.0
2338,15.0,-0.0,-0.0,-0.0,-0.0
2339,16.0,-0.0,-0.0,-0.0,-0.0
2340,17.0,-0.0,-0.0,-0.0,-0.0
2341,18.0,-0.0,-0.0,-0.0,-0.0
2342,19.0,-0.0,-0.0,-0.0,-0.0
2343,20.0,-0.0,-0.0,-0.0,-0.0
2344,21.0,-0.0,-0.0,-0.0,-0.0
2345,22.0,-0.0,-0.0,-0.0,-0.0
2346,23.0,-0.0,-0.0,-0.0,-0.0
2347,24.0,-0.0,-0.0,-0.0,-0.0
2348,25.0,-0.0,-0.0,-0.0,-0.0
2349,26.0,-0.0,-0.0,-0.0,-0.0
2350,27.0,-0.0,-0.0,-0.0,-0.0
2351,28.0,-0.0,-0.0,-0.0,-0.0
2352,1.0,-0.0,-0.0,-0.0,-0.0
2353,2.0,-0.0,-0.0,-0.0,-0.0
2354,3.0,-0.0,-0.0,-0.0,-0.0
2355,4.0,-0.0,-0.0,-0.0,-0.0
2356,5.0,-0.0,-0.0,-0.0,-0.0
2357,6.0,-0.0,-0.0,-0.0,-0.0
2358,7.0,-0.0,-0.0,-0.0,-0.0
2359,8.0,-0.0,-0.0,-0.0,-0.0
2360,9.0,-0.0,-0.0,-0.0,-0.0
2361,10.0,-0.0,-0.0,-0.0,-0.0
2362,11.0,-0.0,-0.0,-0.0,-0.0
2363,12.0,-0.0,-0.0,-0.0,-0.0
2364,13.0,-0.0,-0.0,-0.0,-0.0
2365,14.0,-0.0,-0.0,-0.0,-0.0
2366,15.0,-0.0,-0.0,-0.0,-0.0
2367,16.0,-0.0,-0.0,-0.0,-0.0
2368,17.0,-0.0,-0.0,-0.0,-0.0
2369,18.0,-0.0,-0.0,-0.0,-0.0
2370,19.0,-0.0,-0.0,-0.0,-0.0
2371,20.0,-0.0,-0.0,-0.0,-0.0
2372,21.0,-0.0,-0.0,-0.0,-0.0
2373,22.0,-0.0,-0.0,-0.0,-0.0
2374,23.0,-0.0,-0.0,-0.0,-0.0
2375,24.0,-0.0,-0.0,-0.0,-0.0
2376,25.0,-0.0,-0.0,-0.0,-0.0
2377,26.0,-0.0,-0.0,-0.0,-0.0
2378,27.0,-0.0,-0.0,-0.0,-0.0
2379,28.0,-0.0,-0.0,-0.0,-0.0
2380,1.0,-0.0,-0.0,-0.0,-0.0
2381,2.0,-0.0,-0.0,-0.0,-0.0
2382,3.0,-0.0,-0.0,-0.0,-0.0
2383,4.0,-0.0,-0.0,-0.0,-0.0
2384,5.0,-0.0,-0.0,-0.0,-0.0
2385,6.0,-0.0,-0.0,-0.0,-0.0
2386,7.0,-0.0,-0.0,-0.0,-0.0
2387,8.0,-0.0,-0.0,-0.0,-0.0
2388,9.0,-0.0,-0.0,-0.0,-0.0
2389,10.0,-0.0,-0.0,-0.0,-0.0
2390,11.0,-0.0,-0.0,-0.0,-0.0
2391,12.0,-0.0,-0.0,-0.0,-0.0
2392,13.0,-0.0,-0.0,-0.0,-0.0
2393,14.0,-0.0,-0.0,-0.0,-0.0
2394,15.0,-0.0,-0.0,-0.0,-0.0
2395,16.0,-0.0,-0.0,-0.0,-0.0
2396,17.0,-0.0,-0.0,-0.0,-0.0
2397,18.0,-0.0,-0.0,-0.0,-0.0
2398,19.0,-0.0,-0.0,-0.0,-0.0
2399,20.0,-0.0,-0.0,-0.0,-0.0
2400,21.0,-0.0,-0.0,-0.0,-0.0
2401,22.0,-0.0,-0.0,-0.0,-0.0
2402,23.0,-0.0,-0.0,-0.0,-0.0
2403,24.0,-0.0,-0.0,-0.0,-0.0
2404,25.0,-0.0,-0.0,-0.0,-0.0
2405,26.0,-0.0,-0.0,-0.0,-0.0
2406,27.0,-0.0,-0.0,-0.0,-0.0
2407,28.0,-0.0,-0.0,-0.0,-0.0
2408,1.0,-0.0,-0.0,-0.0,-0.0
2409,2.0,-0.0,-0.0,-0.0,-0.0
2410,3.0,-0.0,-0.0,-0.0,-0.0
2411,4.0,-0.0,-0.0,-0.0,-0.0
2412,5.0,-0.0,-0.0,-0.0,-0.0
2413,6.0,-0.0,-0.0,-0.0,-0.0
2414,7.0,-0.0,-0.0,-0.0,-0.0
2415,8.0,-0.0,-0.0,-0.0,-0.0
2416,9.0,-0.0,-0.0,-0.0,-0.0
2417,10.0,-0.0,-0.0,-0.0,-0.0
2418,11.0,-0.0,-0.0,-0.0,-0.0
2419,12.0,-0.0,-0.0,-0.0,-0.0
2420,13.0,-0.0,-0.0,-0.0,-0.0
2421,14.0,-0.0,-0.0,-0.0,-0.0
2422,15.0,-0.0,-0.0,-0.0,-0.0
2423,16.0,-0.0,-0.0,-0.0,-0.0
2424,17.0,-0.0,-0.0,-0.0,-0.0
2425,18.0,-0.0,-0.0,-0.0,-0.0
2426,19.0,-0.0,-0.0,-0.0,-0.0
2427,20.0,-0.0,-0.0,-0.0,-0.0
2428,21.0,-0.0,-0.0,-0.0,-0.0
2429,22.0,-0.0,-0.0,-0.0,-0.0
2430,23.0,-0.0,-0.0,-0.0,-0.0
2431,24.0,-0.0,-0.0,-0.0,-0.0
2432,25.0,-0.0,-0.0,-0.0,-0.0
2433,26.0,-0.0,-0.0,-0.0,-0.0
2434,27.0,-0.0,-0.0,-0.0,-0.0
2435,28.0,-0.0,-0.0,-0.0,-0.0
2436,1.0,-0.0,-0.0,-0.0,-0.0
2437,2.0,-0.0,-0.0,-0.0,-0.0
2438,3.0,-0.0,-0.0,-0.0,-0.0
2439,4.0,-0.0,-0.0,-0.0,-0.0
2440,5.0,-0.0,-0.0,-0.0,-0.0
2441,6.0,-0.0,-0.0,-0.0,-0.0
2442,7.0,-0.0,-0.0,-0.0,-0.0
2443,8.0,-0.0,-0.0,-0.0,-0.0
2444,9.0,-0.0,-0.0,-0.0,-0.0
2445,10.0,-0.0,-0.0,-0.0,-0.0
2446,11.0,-0.0,-0.0,-0.0,-0.0
2447,12.0,-0.0,-0.0,-0.0,-0.0
2448,13.0,-0.0,-0.0,-0.0,-0.0
2449,14.0,-0.0,-0.0,-0.0,-0.0
2450,15.0,-0.0,-0.0,-0.0,-0.0
2451,16.0,-0.0,-0.0,-0.0,-0.0
2452,17.0,-0.0,-0.0,-0.0,-0.0
2453,18.0,-0.0,-0.0,-0.0,-0.0
2454,19.0,-0.0,-0.0,-0.0,-0.0
2455,20.0,-0.0,-0.0,-0.0,-0.0
2456,21.0,-0.0,-0.0,-0.0,-0.0
2457,22.0,-0.0,-0.0,-0.0,-0.0
2458,23.0,-0.0,-0.0,-0.0,-0.0
2459,24.0,-0.0,-0.0,-0.0,-0.0
2460,25.0,-0.0,-0.0,-0.0,-0.0
2461,26.0,-0.0,-0.0,-0.0,-0.0
2462,27.0,-0.0,-0.0,-0.0,-0.0
2463,28.0,-0.0,-0.0,-0.0,-0.0
2464,1.0,-0.0,-0.0,-0.0,-0.0
2465,2.0,-0.0,-0.0,-0.0,-0.0
2466,3.0,-0.0,-0.0,-0.0,-0.0
2467,4.0,-0.0,-0.0,-0.0,-0.0
2468,5.0,-0.0,-0.0,-0.0,-0.0
2469,6.0,-0.0,-0.0,-0.0,-0.0
2470,7.0,-0.0,-0.0,-0.0,-0.0
2471,8.0,-0.0,-0.0,-0.0,-0.0
2472,9.0,-0.0,-0.0,-0.0,-0.0
2473,10.0,-0.0,-0.0,-0.0,-0.0
2474,11.0,-0.0,-0.0,-0.0,-0.0
2475,12.0,-0.0,-0.0,-0.0,-0.0
2476,13.0,-0.0,-0.0,-0.0,-0.0
2477,14.0,-0.0,-0.0,-0.0,-0.0
2478,15.0,-0.0,-0.0,-0.0,-0.0
2479,16.0,-0.0,-0.0,-0.0,-0.0
2480,17.0,-0.0,-0.0,-0.0,-0.0
2481,18.0,-0.0,-0.0,-0.0,-0.0
2482,19.0,-0.0,-0.0,-0.0,-0.0
2483,20.0,-0.0,-0.0,-0.0,-0.0
2484,21.0,-0.0,-0.0,-0.0,-0.0
2485,22.0,-0.0,-0.0,-0.0,-0.0
2486,23.0,-0.0,-0.0,-0.0,-0.0
2487,24.0,-0.0,-0.0,-0.0,-0.0
2488,25.0,-0.0,-0.0,-0.0,-0.0
2489,26.0,-0.0,-0.0,-0.0,-0.0
2490,27.0,-0.0,-0.0,-0.0,-0.0
2491,28.0,-0.0,-0.0,-0.0,-0.0
2492,1.0,-0.0,-0.0,-0.0,-0.0
2493,2.0,-0.0,-0.0,-0.0,-0.0
2494,3.0,-0.0,-0.0,-0.0,-0.0
2495,4.0,-0.0,-0.0,-0.0,-0.0
2496,5.0,-0.0,-0.0,-0.0,-0.0
2497,6.0,-0.0,-0.0,-0.0,-0.0
2498,7.0,-0.0,-0.0,-0.0,-0.0
2499,8.0,-0.0,-0.0,-0.0,-0.0
2500,9.0,-0.0,-0.0,-0.0,-0.0
2501,10.0,-0.0,-0.0,-0.0,-0.0
2502,11.0,-0.0,-0.0,-0.0,-0.0
2503,12.0,-0.0,-0.0,-0.0,-0.0
2504,13.0,-0.0,-0.0,-0.0,-0.0
2505,14.0,-0.0,-0.0,-0.0,-0.0
2506,15.0,-0.0,-0.0,-0.0,-0.0
2507,16.0,-0.0,-0.0,-0.0,-0.0
2508,17.0,-0.0,-0.0,-0.0,-0.0
2509,18.0,-0.0,-0.0,-0.0,-0.0
2510,19.0,-0.0,-0.0,-0.0,-0.0
2511,20.0,-0.0,-0.0,-0.0,-0.0
2512,21.0,-0.0,-0.0,-0.0,-0.0
2513,22.0,-0.0,-0.0,-0.0,-0.0
2514,23.0,-0.0,-0.0,-0.0,-0.0
2515,24.0,-0.0,-0.0,-0.0,-0.0
2516,25.0,-0.0,-0.0,-0.0,-0.0
2517,26.0,-0.0,-0.0,-0.0,-0.0
2518,27.0,-0.0,-0.0,-0.0,-0.0
2519,28.0,-0.0,-0.0,-0.0,-0.0
2520,1.0,-0.0,-0.0,-0.0,-0.0
2521,2.0,-0.0,-0.0,-0.0,-0.0
2522,3.0,-0.0,-0.0,-0.0,-0.0
2523,4.0,-0.0,-0.0,-0.0,-0.0
2524,5.0,-0.0,-0.0,-0.0,-0.0
2525,6.0,-0.0,-0.0,-0.0,-0.0
2526,7.0,-0.0,-0.0,-0.0,-0.0
2527,8.0,-0.0,-0.0,-0.0,-0.0
2528,9.0,-0.0,-0.0,-0.0,-0.0
2529,10.0,-0.0,-0.0,-0.0,-0.0
2530,11.0,-0.0,-0.0,-0.0,-0.0
2531,12.0,-0.0,-0.0,-0.0,-0.0
2532,13.0,-0.0,-0.0,-0.0,-0.0
2533,14.0,-0.0,-0.0,-0.0,-0.0
2534,15.0,-0.0,-0.0,-0.0,-0.0
2535,16.0,-0.0,-0.0,-0.0,-0.0
2536,17.0,-0.0,-0.0,-0.0,-0.0
2537,18.0,-0.0,-0.0,-0.0,-0.0
2538,19.0,-0.0,-0.0,-0.0,-0.0
2539,20.0,-0.0,-0.0,-0.0,-0.0
2540,21.0,-0.0,-0.0,-0.0,-0.0
2541,22.0,-0.0,-0.0,-0.0,-0.0
2542,23.0,-0.0,-0.0,-0.0,-0.0
2543,24.0,-0.0,-0.0,-0.0,-0.0
2544,25.0,-0.0,-0.0,-0.0,-0.0
2545,26.0,-0.0,-0.0,-0.0,-0.0
2546,27.0,-0.0,-0.0,-0.0,-0.0
2547,28.0,-0.0,-0.0,-0.0,-0.0
2548,1.0,-0.0,-0.0,-0.0,-0.0
2549,2.0,-0.0,-0.0,-0.0,-0.0
2550,3.0,-0.0,-0.0,-0.0,-0.0
2551,4.0,-0.0,-0.0,-0.0,-0.0
2552,5.0,-0.0,-0.0,-0.0,-0.0
2553,6.0,-0.0,-0.0,-0.0,-0.0
2554,7.0,-0.0,-0.0,-0.0,-0.0
2555,8.0,-0.0,-0.0,-0.0,-0.0
2556,9.0,-0.0,-0.0,-0.0,-0.0
2557,10.0,-0.0,-0.0,-0.0,-0.0
2558,11.0,-0.0,-0.0,-0.0,-0.0
2559,12.0,-0.0,-0.0,-0.0,-0.0
2560,13.0,-0.0,-0.0,-0.0,-0.0
2561,14.0,-0.0,-0.0,-0.0,-0.0
2562,15.0,-0.0,-0.0,-0.0,-0.0
2563,16.0,-0.0,-0.0,-0.0,-0.0
2564,17.0,-0.0,-0.0,-0.0,-0.0
2565,18.0,-0.0,-0.0,-0.0,-0.0
2566,19.0,-0.0,-0.0,-0.0,-0.0
2567,20.0,-0.0,-0.0,-0.0,-0.0
2568,21.0,-0.0,-0.0,-0.0,-0.0
2569,22.0,-0.0,-0.0,-0.0,-0.0
2570,23.0,-0.0,-0.0,-0.0,-0.0
2571,24.0,-0.0,-0.0,-0.0,-0.0
2572,25.0,-0.0,-0.0,-0.0,-0.0
2573,26.0,-0.0,-0.0,-0.0,-0.0
2574,27.0,-0.0,-0.0,-0.0,-0.0
2575,28.0,-0.0,-0.0,-0.0,-0.0
2576,1.0,-0.0,-0.0,-0.0,-0.0
2577,2.0,-0.0,-0.0,-0.0,-0.0
2578,3.0,-0.0,-0.0,-0.0,-0.0
2579,4.0,-0.0,-0.0,-0.0,-0.0
2580,5.0,-0.0,-0.0,-0.0,-0.0
2581,6.0,-0.0,-0.0,-0.0,-0.0
2582,7.0,-0.0,-0.0,-0.0,-0.0
2583,8.0,-0.0,-0.0,-0.0,-0.0
2584,9.0,-0.0,-0.0,-0.0,-0.0
2585,10.0,-0.0,-0.0,-0.0,-0.0
2586,11.0,-0.0,-0.0,-0.0,-0.0
2587,12.0,-0.0,-0.0,-0.0,-0.0
2588,13.0,-0.0,-0.0,-0.0,-0.0
2589,14.0,-0.0,-0.0,-0.0,-0.0
2590,15.0,-0.0,-0.0,-0.0,-0.0
2591,16.0,-0.0,-0.0,-0.0,-0.0
2592,17.0,-0.0,-0.0,-0.0,-0.0
2593,18.0,-0.0,-0.0,-0.0,-0.0
2594,19.0,-0.0,-0.0,-0.0,-0.0
2595,20.0,-0.0,-0.0,-0.0,-0.0
2596,21.0,-0.0,-0.0,-0.0,-0.0
2597,22.0,-0.0,-0.0,-0.0,-0.0
2598,23.0,-0.0,-0.0,-0.0,-0.0
2599,24.0,-0.0,-0.0,-0.0,-0.0
2600,25.0,-0.0,-0.0,-0.0,-0.0
2601,26.0,-0.0,-0.0,-0.0,-0.0
2602,27.0,-0.0,-0.0,-0.0,-0.0
2603,28.0,-0.0,-0.0,-0.0,-0.0
2604,1.0,-0.0,-0.0,-0.0,-0.0
2605,2.0,-0.0,-0.0,-0.0,-0.0
2606,3.0,-0.0,-0.0,-0.0,-0.0
2607,4.0,-0.0,-0.0,-0.0,-0.0
2608,5.0,-0.0,-0.0,-0.0,-0.0
2609,6.0,-0.0,-0.0,-0.0,-0.0
2610,7.0,-0.0,-0.0,-0.0,-0.0
2611,8.0,-0.0,-0.0,-0.0,-0.0
2612,9.0,-0.0,-0.0,-0.0,-0.0
2613,10.0,-0.0,-0.0,-0.0,-0.0
2614,11.0,-0.0,-0.0,-0.0,-0.0
2615,12.0,-0.0,-0.0,-0.0,-0.0
2616,13.0,-0.0,-0.0,-0.0,-0.0
2617,14.0,-0.0,-0.0,-0.0,-0.0
2618,15.0,-0.0,-0.0,-0.0,-0.0
2619,16.0,-0.0,-0.0,-0.0,-0.0
2620,17.0,-0.0,-0.0,-0.0,-0.0
